# Sources: ESCO v1.2.1 (European Commission) + O*NET 29.0 (USDOL/ETA)
# See THIRD_PARTY_NOTICES.md.
# version_date: 2026-05-11
# source: O*NET Resource Center ESCO crosswalk (https://www.onetcenter.org/crosswalks.html)
esco_uri,esco_code,esco_title,onet_soc_code,onet_soc_title
http://data.europa.eu/esco/occupation/9deee896-be9b-4aac-b55e-ceff1a7a843a,1321.2.4,sewerage systems manager,11-9121.02,Water Resource Specialists
http://data.europa.eu/esco/occupation/9deee896-be9b-4aac-b55e-ceff1a7a843a,1321.2.4,sewerage systems manager,17-2051.02,Water/Wastewater Engineers
http://data.europa.eu/esco/occupation/9a20c93e-a345-4a46-a406-9ffbf11daeef,1321.2.5,waste management officer,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
http://data.europa.eu/esco/occupation/9a20c93e-a345-4a46-a406-9ffbf11daeef,1321.2.5,waste management officer,53-1042.01,Recycling Coordinators
http://data.europa.eu/esco/occupation/518348e6-0095-4f37-ad46-5ef1b8b5ee2f,1321.3,textile operations manager,11-1021.00,General and Operations Managers
http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada,1322.1,mine manager,11-9199.00,"Managers, All Other"
http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa,1322.1.1,mine production manager,11-9199.00,"Managers, All Other"
http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,1322.1.2,oil and gas production manager,11-9041.00,Architectural and Engineering Managers
http://data.europa.eu/esco/occupation/b156960c-8508-4067-908d-f167847c55b1,1322.2,quarry manager,11-9199.00,"Managers, All Other"
http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,1323.1,construction manager,11-9021.00,Construction Managers
http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,1323.1,construction manager,11-9041.00,Architectural and Engineering Managers
http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,1323.1,construction manager,17-3022.00,Civil Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/ba3bacd4-73e9-4861-a9c0-f89f1f28055a,1323.1.1,construction general contractor,11-9021.00,Construction Managers
http://data.europa.eu/esco/occupation/b9711647-463f-4991-a858-d5de66ff2f83,1323.1.2,property developer,13-2023.00,Appraisers and Assessors of Real Estate
http://data.europa.eu/esco/occupation/b9711647-463f-4991-a858-d5de66ff2f83,1323.1.2,property developer,41-9021.00,Real Estate Brokers
http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,1324.1,airport director,11-1021.00,General and Operations Managers
http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,1324.2,air traffic manager,53-1041.00,Aircraft Cargo Handling Supervisors
http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,1324.2,air traffic manager,53-2021.00,Air Traffic Controllers
http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,1324.2,air traffic manager,53-2022.00,Airfield Operations Specialists
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.3,logistics and distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.3,logistics and distribution manager,11-3071.04,Supply Chain Managers
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.3,logistics and distribution manager,13-1081.00,Logisticians
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.3,logistics and distribution manager,13-1081.01,Logistics Engineers
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.3,logistics and distribution manager,13-1081.02,Logistics Analysts
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.3.1,distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.3.1,distribution manager,11-3071.04,Supply Chain Managers
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.3.1,distribution manager,13-1081.00,Logisticians
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.3.1,distribution manager,13-1081.01,Logistics Engineers
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.3.1,distribution manager,13-1081.02,Logistics Analysts
http://data.europa.eu/esco/occupation/73d3ce3c-296c-4f85-9381-2eed6f3ae5fa,1324.3.1.1,inland water transport general manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/baae6dd1-4a59-480d-83b1-a0708a5a1736,1324.3.1.2,maritime water transport general manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/98ad0008-13d9-4e9b-94bf-4f4a5faae764,1324.3.1.3,rail operations manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,1324.3.1.4,road operations manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,1324.3.1.4,road operations manager,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,1324.3.1.5,road transport division manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,1324.3.1.6,specialised goods distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a,1324.3.1.6.1,agricultural machinery and equipment distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295,1324.3.1.6.10,electrical household appliances distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,1324.3.1.6.11,electronic and telecommunications equipment and parts distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,1324.3.1.6.11,electronic and telecommunications equipment and parts distribution manager,11-3071.04,Supply Chain Managers
http://data.europa.eu/esco/occupation/2ad52381-6adb-4262-b17c-ea7fcb3b6696,1324.3.1.6.12,"fish, crustaceans and molluscs distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/23a9e478-d465-4b61-b6d9-97b7e90af17a,1324.3.1.6.13,flowers and plants distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,1324.3.1.6.14,fruit and vegetables distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/bd7c070b-333f-4b9d-a70a-25f135ff931e,1324.3.1.6.15,"furniture, carpets and lighting equipment distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,1324.3.1.6.16,"hardware, plumbing and heating equipment and supplies distribution manager",11-3013.00,Facilities Managers
http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,1324.3.1.6.16,"hardware, plumbing and heating equipment and supplies distribution manager",11-3071.04,Supply Chain Managers
http://data.europa.eu/esco/occupation/7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0,1324.3.1.6.17,"hides, skins and leather products distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/a49e1479-90c4-41d2-871b-ac58ebc4894b,1324.3.1.6.18,household goods distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241,1324.3.1.6.19,live animals distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241,1324.3.1.6.19,live animals distribution manager,11-3071.04,Supply Chain Managers
http://data.europa.eu/esco/occupation/449f6aef-a8e6-4edc-aea4-802a7b773e00,1324.3.1.6.2,"agricultural raw materials, seeds and animal feeds distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,1324.3.1.6.20,"machinery, industrial equipment, ships and aircraft distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,1324.3.1.6.20,"machinery, industrial equipment, ships and aircraft distribution manager",11-3071.04,Supply Chain Managers
http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,1324.3.1.6.20,"machinery, industrial equipment, ships and aircraft distribution manager",13-1081.02,Logistics Analysts
http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b,1324.3.1.6.21,meat and meat products distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,1324.3.1.6.22,metals and metal ores distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/ad404c6b-291f-439e-9ad4-c93ddabd3c13,1324.3.1.6.23,"mining, construction and civil engineering machinery distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657,1324.3.1.6.24,perfume and cosmetics distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/24af7ff6-bd84-43a6-8cba-e60776f956f5,1324.3.1.6.25,pharmaceutical goods distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5,1324.3.1.6.26,"sugar, chocolate and sugar confectionery distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/13b12b2d-e223-46f5-a6c0-cb77fe37f03a,1324.3.1.6.27,textile industry machinery distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c,1324.3.1.6.28,"textiles, textile semi-finished and raw materials distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f,1324.3.1.6.29,tobacco products distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637,1324.3.1.6.3,beverages distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686,1324.3.1.6.30,waste and scrap distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686,1324.3.1.6.30,waste and scrap distribution manager,11-3071.04,Supply Chain Managers
http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,1324.3.1.6.31,watches and jewellery distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581,1324.3.1.6.32,wood and construction materials distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/87426cf2-9e36-46a4-aa4f-6a8d20dd93d6,1324.3.1.6.4,chemical products distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,1324.3.1.6.5,china and glassware distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/625d316c-2b93-4a9c-ada2-b19efa7c611b,1324.3.1.6.6,clothing and footwear distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,1324.3.1.6.7,"coffee, tea, cocoa and spices distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/243f3b7e-cd7a-419a-94c0-d4f2040f09af,1324.3.1.6.8,"computers, computer peripheral equipment and software distribution manager",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/c1ee52e0-f30a-4f8d-a7f5-b07f5f06f88f,1324.3.1.6.9,dairy products and edible oils distribution manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4,1324.3.2,import export manager,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/0cbfa809-2d71-44e5-b736-c4da3c8fe09d,1324.3.2.1,import export manager in agricultural machinery and equipment,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2,1324.3.2.10,import export manager in electrical household appliances,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/8914badc-df5e-4671-908e-de5bc795658b,1324.3.2.11,import export manager in electronic and telecommunications equipment and parts,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185,1324.3.2.12,"import export manager in fish, crustaceans and molluscs",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/1ee8dfca-19b0-4e1a-88ed-68548f80951b,1324.3.2.13,import export manager in flowers and plants,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/dc29cd23-d6ba-46b0-bc2f-424e20270099,1324.3.2.14,import export manager in fruit and vegetables,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/a70315e3-ae41-44a9-9fe5-7fe668469ee0,1324.3.2.15,"import export manager in furniture, carpets and lighting equipment",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/173a882d-0a14-4919-ac1b-23e8ee8273de,1324.3.2.16,"import export manager in hardware, plumbing and heating equipment and supplies",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/d7a12ff0-7e25-4dab-98c5-1f5a781da8ad,1324.3.2.17,"import export manager in hides, skins and leather products",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/b148e7a3-e5b0-4edc-b770-85ab81f36ac9,1324.3.2.18,import export manager in household goods,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/b49f95f8-c1c8-428f-9f1f-5f5abae55e51,1324.3.2.19,import export manager in live animals,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/dc2a924c-653a-4922-9226-f6909dd64580,1324.3.2.2,"import export manager in agricultural raw materials, seeds and animal feeds",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/12142c2c-9b6f-4e4f-8153-f1a51554e4e0,1324.3.2.20,"import export manager in machinery, industrial equipment, ships and aircraft",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/bbba890e-ecae-43ba-9c5b-a65baa318f15,1324.3.2.21,import export manager in machine tools,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,1324.3.2.22,import export manager in meat and meat products,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/5cc6d160-3864-43b0-b3eb-77d1208a51b4,1324.3.2.23,import export manager in metals and metal ores,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/84e4c780-ee17-44dd-af6f-d1c06a3e353d,1324.3.2.24,"import export manager in mining, construction and civil engineering machinery",11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,1324.3.2.25,import export manager in office furniture,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/8c0cc417-6b09-4082-8062-2f0f7123a573,1324.3.2.26,import export manager in office machinery and equipment,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/42abcbcb-721b-4da6-9c06-f6951969d056,1324.3.2.27,import export manager in perfume and cosmetics,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e,1324.3.2.28,import export manager in pharmaceutical goods,11-3071.00,"Transportation, Storage, and Distribution Managers"
http://data.europa.eu/esco/occupation/afcf9d03-6e51-4548-8cec-cfa50972929d,1324.3.2.29,"import export manager in sugar, chocolate and sugar confectionery",11-3071.00,"Transportation, Storage, and Distribution Managers"
